episode_num,timestep,episode_reward,episode_length,cumulative_reward,moving_avg_10,moving_avg_100,conditions_read,navigation_started,zones_reached,correct_zones,treatments_applied,episode_phases,final_distances,best_distances,policy_loss,value_loss,entropy,learning_rate,explained_variance,total_loss,loss_variance_window
4554,42900,1.5999999999999996,5,25777.619999999937,3.3009999999999984,6.1841,False,False,False,False,False,UNKNOWN,0,0,0.0556177981197834,3.4584884643554688,0.8145538568496704,0.0005,-14.715867042541504,3.514106262475252,28.686020605660502
4555,42920,15.48,21,25793.099999999937,4.688999999999998,6.179499999999999,False,False,False,False,False,UNKNOWN,0,0,0.20639805495738983,4.6911211013793945,0.8752643465995789,0.0005,0.8518961071968079,4.897519156336784,26.682587455595637
4556,42940,0.44999999999999685,25,25793.549999999937,4.616999999999998,6.0246,False,False,False,False,False,UNKNOWN,0,0,0.16508749127388,10.598910331726074,0.8731549978256226,0.0005,0.8216977119445801,10.763997822999954,26.516967131701033
4557,42960,1.7899999999999991,8,25795.33999999994,4.780999999999998,6.024699999999999,False,False,False,False,False,UNKNOWN,0,0,0.21979562938213348,1.6509764194488525,0.7069936990737915,0.0005,0.7267934083938599,1.870772048830986,25.14724613930513
4558,42960,15.940000000000001,3,25811.279999999937,5.796999999999999,6.176900000000001,False,False,False,False,False,UNKNOWN,0,0,0.21979562938213348,1.6509764194488525,0.7069936990737915,0.0005,0.7267934083938599,1.870772048830986,25.14724613930513
4559,42960,0.7199999999999993,9,25811.999999999938,4.2269999999999985,6.177899999999999,False,False,False,False,False,UNKNOWN,0,0,0.21979562938213348,1.6509764194488525,0.7069936990737915,0.0005,0.7267934083938599,1.870772048830986,25.14724613930513
4560,42960,5.42,4,25817.419999999936,4.544999999999999,6.224599999999999,False,False,False,False,False,UNKNOWN,0,0,0.21979562938213348,1.6509764194488525,0.7069936990737915,0.0005,0.7267934083938599,1.870772048830986,25.14724613930513
4561,42980,16.42,4,25833.839999999935,6.071999999999999,6.3778,False,False,False,False,False,UNKNOWN,0,0,-0.29745203256607056,24.959522247314453,1.0447492599487305,0.0005,0.5455338954925537,24.662070214748383,27.622509870537908
4562,42980,16.0,5,25849.839999999935,7.497,6.525099999999998,False,False,False,False,False,UNKNOWN,0,0,-0.29745203256607056,24.959522247314453,1.0447492599487305,0.0005,0.5455338954925537,24.662070214748383,27.622509870537908
4563,43000,16.58,21,25866.419999999936,9.04,6.674299999999999,False,False,False,False,False,UNKNOWN,0,0,-0.08175375312566757,24.627918243408203,0.9544445276260376,0.0005,0.43719303607940674,24.546164490282536,56.1109966706678
4564,43000,16.42,4,25882.839999999935,10.522,6.820499999999998,False,False,False,False,False,UNKNOWN,0,0,-0.08175375312566757,24.627918243408203,0.9544445276260376,0.0005,0.43719303607940674,24.546164490282536,56.1109966706678
4565,43000,0.7799999999999994,6,25883.619999999933,9.052,6.8107999999999995,False,False,False,False,False,UNKNOWN,0,0,-0.08175375312566757,24.627918243408203,0.9544445276260376,0.0005,0.43719303607940674,24.546164490282536,56.1109966706678
4566,43020,1.8499999999999992,10,25885.469999999932,9.191999999999998,6.663899999999999,False,False,False,False,False,UNKNOWN,0,0,0.13179674744606018,49.33131408691406,1.062286615371704,0.0005,0.3681146502494812,49.46311083436012,78.78515133609842
4567,43020,4.940000000000001,3,25890.40999999993,9.507,6.707699999999999,False,False,False,False,False,UNKNOWN,0,0,0.13179674744606018,49.33131408691406,1.062286615371704,0.0005,0.3681146502494812,49.46311083436012,78.78515133609842
4568,43040,2.149999999999998,15,25892.559999999932,8.127999999999998,6.675,False,False,False,False,False,UNKNOWN,0,0,0.030407702550292015,7.744401454925537,0.9948280453681946,0.0005,0.2786296010017395,7.774809157475829,206.60193492385542
4569,43040,1.6299999999999994,6,25894.189999999933,8.218999999999998,6.6649,False,False,False,False,False,UNKNOWN,0,0,0.030407702550292015,7.744401454925537,0.9948280453681946,0.0005,0.2786296010017395,7.774809157475829,206.60193492385542
4570,43060,0.9699999999999989,9,25895.159999999934,7.773999999999999,6.6659999999999995,False,False,False,False,False,UNKNOWN,0,0,-0.00903437938541174,7.797520637512207,1.0784680843353271,0.0005,-5.425480842590332,7.788486258126795,207.83780608560545
4571,43060,1.109999999999999,7,25896.269999999935,6.243,6.666699999999999,False,False,False,False,False,UNKNOWN,0,0,-0.00903437938541174,7.797520637512207,1.0784680843353271,0.0005,-5.425480842590332,7.788486258126795,207.83780608560545
4572,43060,13.89,8,25910.159999999934,6.031999999999999,6.755599999999999,False,False,False,False,False,UNKNOWN,0,0,-0.00903437938541174,7.797520637512207,1.0784680843353271,0.0005,-5.425480842590332,7.788486258126795,207.83780608560545
4573,43080,4.970000000000001,4,25915.129999999936,4.8709999999999996,6.791299999999999,False,False,False,False,False,UNKNOWN,0,0,0.08567290008068085,6.90706729888916,1.1243345737457275,0.0005,0.9200976490974426,6.992740198969841,199.2031772328956
4574,43080,2.2399999999999998,8,25917.369999999937,3.4530000000000003,6.764299999999999,False,False,False,False,False,UNKNOWN,0,0,0.08567290008068085,6.90706729888916,1.1243345737457275,0.0005,0.9200976490974426,6.992740198969841,199.2031772328956
4575,43080,2.229999999999998,11,25919.599999999937,3.598,6.777799999999998,False,False,False,False,False,UNKNOWN,0,0,0.08567290008068085,6.90706729888916,1.1243345737457275,0.0005,0.9200976490974426,6.992740198969841,199.2031772328956
4576,43100,15.940000000000001,3,25935.539999999935,5.007,6.9364,False,False,False,False,False,UNKNOWN,0,0,-0.24278458952903748,8.46048355102539,1.1293166875839233,0.0005,-5.298769474029541,8.217698961496353,195.88531505137715
4577,43120,-0.3500000000000032,25,25935.189999999937,4.478,6.773499999999999,False,False,False,False,False,UNKNOWN,0,0,-0.41863998770713806,15.263895034790039,1.052945613861084,0.0005,-0.3542832136154175,14.845255047082901,187.7982826254351
4578,43140,-2.220446049250313e-16,25,25935.189999999937,4.263,6.623099999999999,False,False,False,False,False,UNKNOWN,0,0,-0.14505848288536072,18.236963272094727,0.9347513318061829,0.0005,-1.946138858795166,18.091904789209366,177.2064574813901
4579,43140,0.7199999999999998,4,25935.909999999938,4.171999999999999,6.619699999999999,False,False,False,False,False,UNKNOWN,0,0,-0.14505848288536072,18.236963272094727,0.9347513318061829,0.0005,-1.946138858795166,18.091904789209366,177.2064574813901
4580,43160,1.5999999999999996,5,25937.509999999937,4.234999999999999,6.63,False,False,False,False,False,UNKNOWN,0,0,0.039367564022541046,2.064289093017578,0.8287222981452942,0.0005,0.592482328414917,2.103656657040119,174.81616084607214
4581,43160,1.8799999999999994,6,25939.389999999938,4.312,6.633699999999999,False,False,False,False,False,UNKNOWN,0,0,0.039367564022541046,2.064289093017578,0.8287222981452942,0.0005,0.592482328414917,2.103656657040119,174.81616084607214
4582,43160,2.0799999999999996,6,25941.46999999994,3.1309999999999993,6.6373,False,False,False,False,False,UNKNOWN,0,0,0.039367564022541046,2.064289093017578,0.8287222981452942,0.0005,0.592482328414917,2.103656657040119,174.81616084607214
4583,43160,16.42,4,25957.889999999938,4.275999999999999,6.642199999999999,False,False,False,False,False,UNKNOWN,0,0,0.039367564022541046,2.064289093017578,0.8287222981452942,0.0005,0.592482328414917,2.103656657040119,174.81616084607214
4584,43180,1.6299999999999994,6,25959.51999999994,4.215,6.6579999999999995,False,False,False,False,False,UNKNOWN,0,0,-0.1576128900051117,18.08380126953125,1.038055419921875,0.0005,0.7862762212753296,17.92618837952614,174.1431368539285
4585,43180,1.7199999999999998,4,25961.23999999994,4.164,6.5158,False,False,False,False,False,UNKNOWN,0,0,-0.1576128900051117,18.08380126953125,1.038055419921875,0.0005,0.7862762212753296,17.92618837952614,174.1431368539285
4586,43180,16.61,7,25977.84999999994,4.230999999999999,6.6739999999999995,False,False,False,False,False,UNKNOWN,0,0,-0.1576128900051117,18.08380126953125,1.038055419921875,0.0005,0.7862762212753296,17.92618837952614,174.1431368539285
4587,43180,1.7199999999999998,4,25979.56999999994,4.438,6.5287,False,False,False,False,False,UNKNOWN,0,0,-0.1576128900051117,18.08380126953125,1.038055419921875,0.0005,0.7862762212753296,17.92618837952614,174.1431368539285
4588,43200,0.9399999999999991,8,25980.50999999994,4.531999999999999,6.3775,False,False,False,False,False,UNKNOWN,0,0,0.14762786030769348,11.51255989074707,1.0706884860992432,0.0005,0.8843514323234558,11.660187751054764,167.16161932940366
4589,43200,0.7199999999999998,4,25981.22999999994,4.531999999999999,6.2205,False,False,False,False,False,UNKNOWN,0,0,0.14762786030769348,11.51255989074707,1.0706884860992432,0.0005,0.8843514323234558,11.660187751054764,167.16161932940366
4590,43220,2.3899999999999983,13,25983.61999999994,4.611,6.2268,False,False,False,False,False,UNKNOWN,0,0,0.23988790810108185,4.584889888763428,1.0247547626495361,0.0005,-0.4283413887023926,4.82477779686451,159.50097450444974
4591,43220,0.6599999999999993,12,25984.27999999994,4.488999999999999,6.2238,False,False,False,False,False,UNKNOWN,0,0,0.23988790810108185,4.584889888763428,1.0247547626495361,0.0005,-0.4283413887023926,4.82477779686451,159.50097450444974
4592,43240,16.48,6,26000.75999999994,5.928999999999999,6.339199999999998,False,False,False,False,False,UNKNOWN,0,0,-0.016049662604928017,7.445111274719238,1.0939781665802002,0.0005,0.3412894010543823,7.42906161211431,26.572864977146303
4593,43240,14.9,5,26015.65999999994,5.776999999999999,6.473599999999999,False,False,False,False,False,UNKNOWN,0,0,-0.016049662604928017,7.445111274719238,1.0939781665802002,0.0005,0.3412894010543823,7.42906161211431,26.572864977146303
4594,43260,2.0099999999999967,22,26017.66999999994,5.8149999999999995,6.333999999999999,False,False,False,False,False,UNKNOWN,0,0,0.41759824752807617,20.669227600097656,1.0891401767730713,0.0005,-0.10856032371520996,21.086825847625732,26.739055293332864
4595,43260,0.5999999999999996,5,26018.26999999994,5.703,6.18,False,False,False,False,False,UNKNOWN,0,0,0.41759824752807617,20.669227600097656,1.0891401767730713,0.0005,-0.10856032371520996,21.086825847625732,26.739055293332864
4596,43280,0.8099999999999992,7,26019.07999999994,4.122999999999999,6.0238999999999985,False,False,False,False,False,UNKNOWN,0,0,-0.05049585551023483,9.22890853881836,1.1505262851715088,0.0005,-1.3084468841552734,9.178412683308125,36.80521570097212
4597,43280,1.1399999999999997,8,26020.21999999994,4.0649999999999995,6.0200999999999985,False,False,False,False,False,UNKNOWN,0,0,-0.05049585551023483,9.22890853881836,1.1505262851715088,0.0005,-1.3084468841552734,9.178412683308125,36.80521570097212
4598,43280,16.57,9,26036.78999999994,5.627999999999999,6.187,False,False,False,False,False,UNKNOWN,0,0,-0.05049585551023483,9.22890853881836,1.1505262851715088,0.0005,-1.3084468841552734,9.178412683308125,36.80521570097212
4599,43300,16.48,6,26053.26999999994,7.203999999999999,6.1906,False,False,False,False,False,UNKNOWN,0,0,-0.28390511870384216,20.432056427001953,1.1213972568511963,0.0005,0.6937059164047241,20.14815130829811,35.34451465503158
4600,43300,1.7199999999999993,9,26054.98999999994,7.1370000000000005,6.0433,False,False,False,False,False,UNKNOWN,0,0,-0.28390511870384216,20.432056427001953,1.1213972568511963,0.0005,0.6937059164047241,20.14815130829811,35.34451465503158
4601,43300,16.42,4,26071.409999999938,8.713,6.1915,False,False,False,False,False,UNKNOWN,0,0,-0.28390511870384216,20.432056427001953,1.1213972568511963,0.0005,0.6937059164047241,20.14815130829811,35.34451465503158
4602,43320,2.2399999999999998,8,26073.64999999994,7.288999999999999,6.2063999999999995,False,False,False,False,False,UNKNOWN,0,0,-0.27871042490005493,8.070817947387695,1.0349832773208618,0.0005,0.8674309849739075,7.79210752248764,40.2360133958732
4603,43320,1.7199999999999998,4,26075.36999999994,5.970999999999999,6.055599999999999,False,False,False,False,False,UNKNOWN,0,0,-0.27871042490005493,8.070817947387695,1.0349832773208618,0.0005,0.8674309849739075,7.79210752248764,40.2360133958732
4604,43320,1.2899999999999996,8,26076.65999999994,5.899,5.898299999999999,False,False,False,False,False,UNKNOWN,0,0,-0.27871042490005493,8.070817947387695,1.0349832773208618,0.0005,0.8674309849739075,7.79210752248764,40.2360133958732
4605,43340,16.42,4,26093.07999999994,7.481,6.040099999999999,False,False,False,False,False,UNKNOWN,0,0,0.10792626440525055,9.219110488891602,1.1850701570510864,0.0005,0.6585901975631714,9.327036753296852,41.728605449186105
4606,43340,1.5999999999999996,5,26094.67999999994,7.56,6.006699999999999,False,False,False,False,False,UNKNOWN,0,0,0.10792626440525055,9.219110488891602,1.1850701570510864,0.0005,0.6585901975631714,9.327036753296852,41.728605449186105
4607,43340,0.7199999999999998,4,26095.39999999994,7.517999999999999,5.858799999999999,False,False,False,False,False,UNKNOWN,0,0,0.10792626440525055,9.219110488891602,1.1850701570510864,0.0005,0.6585901975631714,9.327036753296852,41.728605449186105
4608,43360,0.949999999999998,20,26096.34999999994,5.9559999999999995,5.8553,False,False,False,False,False,UNKNOWN,0,0,0.25883254408836365,1.8168929815292358,1.2065216302871704,0.0005,0.7181001901626587,2.0757255256175995,38.00601394439071
4609,43360,2.0799999999999996,6,26098.429999999942,4.516,5.7167,False,False,False,False,False,UNKNOWN,0,0,0.25883254408836365,1.8168929815292358,1.2065216302871704,0.0005,0.7181001901626587,2.0757255256175995,38.00601394439071
4610,43380,0.31999999999999984,9,26098.74999999994,4.3759999999999994,5.701100000000001,False,False,False,False,False,UNKNOWN,0,0,0.18300744891166687,1.0472854375839233,1.2239439487457275,0.0005,0.021779656410217285,1.2302928864955902,38.0566058987128
4611,43380,0.16999999999999948,9,26098.91999999994,2.751,5.536600000000001,False,False,False,False,False,UNKNOWN,0,0,0.18300744891166687,1.0472854375839233,1.2239439487457275,0.0005,0.021779656410217285,1.2302928864955902,38.0566058987128
4612,43380,5.42,4,26104.33999999994,3.069,5.4308,False,False,False,False,False,UNKNOWN,0,0,0.18300744891166687,1.0472854375839233,1.2239439487457275,0.0005,0.021779656410217285,1.2302928864955902,38.0566058987128
4613,43400,0.839999999999999,8,26105.17999999994,2.981,5.2798,False,False,False,False,False,UNKNOWN,0,0,-0.3248840272426605,7.504014015197754,1.1411391496658325,0.0005,0.10707926750183105,7.179129987955093,40.50025760172368
4614,43400,1.7199999999999998,4,26106.89999999994,3.024,5.290699999999998,False,False,False,False,False,UNKNOWN,0,0,-0.3248840272426605,7.504014015197754,1.1411391496658325,0.0005,0.10707926750183105,7.179129987955093,40.50025760172368
4615,43400,15.48,6,26122.37999999994,2.9299999999999993,5.2861,False,False,False,False,False,UNKNOWN,0,0,-0.3248840272426605,7.504014015197754,1.1411391496658325,0.0005,0.10707926750183105,7.179129987955093,40.50025760172368
4616,43420,16.0,5,26138.37999999994,4.369999999999999,5.4514,False,False,False,False,False,UNKNOWN,0,0,-0.01846713200211525,13.560844421386719,1.18818199634552,0.0005,0.796400249004364,13.542377289384604,40.34928736998983
4617,43420,0.7499999999999996,5,26139.12999999994,4.372999999999999,5.3019,False,False,False,False,False,UNKNOWN,0,0,-0.01846713200211525,13.560844421386719,1.18818199634552,0.0005,0.796400249004364,13.542377289384604,40.34928736998983
4618,43420,16.1,5,26155.229999999938,5.888,5.2987,False,False,False,False,False,UNKNOWN,0,0,-0.01846713200211525,13.560844421386719,1.18818199634552,0.0005,0.796400249004364,13.542377289384604,40.34928736998983
4619,43420,1.7199999999999998,4,26156.94999999994,5.852,5.303499999999999,False,False,False,False,False,UNKNOWN,0,0,-0.01846713200211525,13.560844421386719,1.18818199634552,0.0005,0.796400249004364,13.542377289384604,40.34928736998983
4620,43420,16.42,4,26173.369999999937,7.462000000000001,5.4505,False,False,False,False,False,UNKNOWN,0,0,-0.01846713200211525,13.560844421386719,1.18818199634552,0.0005,0.796400249004364,13.542377289384604,40.34928736998983
4621,43440,1.1999999999999988,10,26174.569999999938,7.565,5.413099999999999,False,False,False,False,False,UNKNOWN,0,0,0.004384639672935009,30.957355499267578,1.0971218347549438,0.0005,0.4903937578201294,30.961740138940513,39.862052672477624
4622,43440,15.9,5,26190.46999999994,8.613000000000001,5.554899999999999,False,False,False,False,False,UNKNOWN,0,0,0.004384639672935009,30.957355499267578,1.0971218347549438,0.0005,0.4903937578201294,30.961740138940513,39.862052672477624
4623,43440,1.7199999999999998,4,26192.18999999994,8.701,5.561299999999999,False,False,False,False,False,UNKNOWN,0,0,0.004384639672935009,30.957355499267578,1.0971218347549438,0.0005,0.4903937578201294,30.961740138940513,39.862052672477624
4624,43460,15.48,6,26207.66999999994,10.077,5.5503,False,False,False,False,False,UNKNOWN,0,0,0.14661435782909393,7.757559776306152,1.20599365234375,0.0005,0.8033844232559204,7.904174134135246,78.07843924648851
