episode_num,timestep,episode_reward,episode_length,cumulative_reward,moving_avg_10,moving_avg_100,conditions_read,navigation_started,zones_reached,correct_zones,treatments_applied,episode_phases,final_distances,best_distances,loss,q_value_mean,exploration_rate,target_updates,loss_variance_window
175,4044,-14.999999999999993,25,-1758.7199999999996,-12.659999999999997,-10.332399999999998,False,False,False,False,False,ANALYZE,1,1,,,0.9708832000000001,0.0,
176,4068,-14.999999999999993,25,-1773.7199999999996,-12.659999999999993,-10.387899999999995,False,False,False,False,False,ANALYZE,2,2,,,0.9707104000000001,0.0,
177,4092,-10.399999999999999,25,-1784.1199999999997,-12.719999999999995,-10.387899999999997,True,True,False,False,False,NAVIGATE,2,1,,,0.9705375999999999,0.0,
178,4116,-10.599999999999998,25,-1794.7199999999996,-12.279999999999996,-10.343899999999996,True,True,False,False,False,NAVIGATE,2,1,,,0.9703647999999999,0.0,
179,4144,-9.799999999999999,25,-1804.5199999999995,-11.759999999999994,-10.331899999999996,True,True,False,False,False,NAVIGATE,1,1,,,0.9701631999999999,0.0,
180,4168,-12.499999999999993,25,-1817.0199999999995,-12.349999999999994,-10.385699999999995,True,False,False,False,False,NAVIGATE,2,2,,,0.9699903999999999,0.0,
181,4192,-14.999999999999993,25,-1832.0199999999995,-12.349999999999998,-10.559099999999995,False,False,False,False,False,ANALYZE,2,2,,,0.9698176,0.0,
182,4216,-12.499999999999993,25,-1844.5199999999995,-12.739999999999995,-10.534099999999993,True,False,False,False,False,NAVIGATE,1,1,,,0.9696448,0.0,
183,4244,-14.999999999999993,25,-1859.5199999999995,-13.079999999999995,-10.534099999999997,False,False,False,False,False,ANALYZE,2,2,,,0.9694432000000001,0.0,
184,4268,-12.499999999999995,25,-1872.0199999999995,-12.829999999999995,-10.509099999999997,True,False,False,False,False,NAVIGATE,1,1,,,0.9692704000000001,0.0,
185,4292,-14.999999999999993,25,-1887.0199999999995,-12.829999999999995,-10.509099999999997,False,False,False,False,False,ANALYZE,2,2,,,0.9690976000000001,0.0,
186,4312,-7.079999999999998,19,-1894.0999999999995,-12.037999999999995,-10.477399999999996,True,True,True,False,True,TREAT,4,2,,,0.9689536,0.0,
187,4328,9.14,18,-1884.9599999999994,-10.083999999999994,-10.304999999999993,True,True,True,True,True,TREAT,0,0,,,0.9688384,0.0,
188,4356,-14.999999999999993,25,-1899.9599999999994,-10.523999999999996,-10.348999999999995,False,False,False,False,False,ANALYZE,2,2,,,0.9686368,0.0,
189,4364,1.3000000000000003,10,-1898.6599999999994,-9.413999999999994,-10.185999999999996,True,True,True,True,False,TREAT,0,0,,,0.9685792,0.0,
190,4388,-9.299999999999999,25,-1907.9599999999994,-9.093999999999996,-10.174999999999997,True,True,False,False,False,NAVIGATE,3,2,,,0.9684064,0.0,
191,4416,-14.999999999999993,25,-1922.9599999999994,-9.093999999999994,-10.174999999999995,False,False,False,False,False,ANALYZE,2,2,,,0.9682048,0.0,
192,4440,-7.3,25,-1930.2599999999993,-8.573999999999996,-10.097999999999995,True,True,True,False,False,TREAT,4,2,,,0.968032,0.0,
193,4464,-14.999999999999993,25,-1945.2599999999993,-8.573999999999995,-10.137999999999995,False,False,False,False,False,ANALYZE,2,2,,,0.9678592,0.0,
194,4488,-14.999999999999993,25,-1960.2599999999993,-8.823999999999995,-10.236399999999996,False,False,False,False,False,ANALYZE,2,2,,,0.9676864000000001,0.0,
195,4516,-12.499999999999993,25,-1972.7599999999993,-8.573999999999995,-10.236399999999996,True,False,False,False,False,NAVIGATE,1,1,,,0.9674848,0.0,
196,4540,-10.999999999999996,25,-1983.7599999999993,-8.965999999999998,-10.196399999999997,True,True,False,False,False,NAVIGATE,1,1,,,0.9673120000000001,0.0,
197,4564,-14.999999999999993,25,-1998.7599999999993,-11.379999999999995,-10.231899999999996,False,False,False,False,False,ANALYZE,2,2,,,0.9671391999999999,0.0,
198,4588,-12.499999999999993,25,-2011.2599999999993,-11.129999999999995,-10.370199999999997,True,False,False,False,False,NAVIGATE,1,1,,,0.9669663999999999,0.0,
199,4616,-10.399999999999999,25,-2021.6599999999994,-12.299999999999994,-10.349199999999996,True,True,False,False,False,NAVIGATE,3,2,,,0.9667648,0.0,
200,4640,3.5000000000000036,25,-2018.1599999999994,-11.019999999999996,-10.256199999999996,True,True,True,True,True,TREAT,0,0,,,0.966592,0.0,
201,4664,-11.599999999999993,25,-2029.7599999999993,-10.679999999999996,-10.222199999999996,True,True,False,False,False,NAVIGATE,3,2,,,0.9664192,0.0,
202,4688,-14.999999999999993,25,-2044.7599999999993,-11.449999999999994,-10.222199999999997,False,False,False,False,False,ANALYZE,2,2,,,0.9662464000000001,0.0,
203,4704,-3.93,14,-2048.689999999999,-10.342999999999995,-10.111499999999996,True,True,True,False,True,TREAT,4,2,,,0.9661312000000001,0.0,
204,4724,-4.419999999999995,21,-2053.109999999999,-9.284999999999997,-10.257499999999995,True,True,True,True,False,TREAT,0,0,,,0.9659871999999999,0.0,
205,4748,-14.999999999999993,25,-2068.109999999999,-9.534999999999993,-10.315499999999995,False,False,False,False,False,ANALYZE,1,1,,,0.9658144,0.0,
206,4776,-11.599999999999994,25,-2079.709999999999,-9.594999999999995,-10.281499999999996,True,True,False,False,False,NAVIGATE,3,2,,,0.9656127999999999,0.0,
207,4788,-2.9600000000000004,13,-2082.669999999999,-8.390999999999995,-10.161099999999998,True,True,True,False,False,TREAT,4,2,,,0.9655264000000001,0.0,
208,4812,-10.399999999999999,25,-2093.0699999999993,-8.180999999999994,-10.115099999999996,True,True,False,False,False,NAVIGATE,2,1,,,0.9653535999999999,0.0,
209,4836,-11.449999999999994,25,-2104.519999999999,-8.285999999999996,-10.079599999999997,True,True,False,False,False,NAVIGATE,2,2,,,0.9651808,0.0,
210,4864,-14.999999999999993,25,-2119.519999999999,-10.135999999999996,-10.125099999999998,False,False,False,False,False,ANALYZE,2,2,,,0.9649791999999999,0.0,
211,4888,-12.499999999999995,25,-2132.019999999999,-10.225999999999996,-10.184099999999997,True,False,False,False,False,NAVIGATE,2,2,,,0.9648064,0.0,
212,4912,-14.999999999999993,25,-2147.019999999999,-10.225999999999996,-10.461899999999996,False,False,False,False,False,ANALYZE,1,1,,,0.9646336,0.0,
213,4936,-8.159999999999998,23,-2155.179999999999,-10.648999999999996,-10.418499999999996,True,True,True,False,False,TREAT,4,2,,,0.9644608,0.0,
214,4948,-1.9200000000000004,11,-2157.099999999999,-10.398999999999997,-10.329699999999997,True,True,True,False,False,TREAT,4,2,,,0.9643744,0.0,
215,4972,-11.049999999999995,25,-2168.149999999999,-10.003999999999996,-10.453099999999997,True,True,False,False,False,NAVIGATE,2,1,,,0.9642016,0.0,
216,4996,-9.799999999999995,25,-2177.9499999999994,-9.823999999999996,-10.446099999999994,True,True,False,False,False,NAVIGATE,1,1,,,0.9640288,0.0,
217,5020,-14.999999999999993,25,-2192.9499999999994,-11.027999999999995,-10.497599999999995,False,False,False,False,False,ANALYZE,1,1,0.3866955637931824,,0.963856,0.0,0.0055991007869540255
218,5048,-11.599999999999994,25,-2204.5499999999993,-11.147999999999996,-10.519599999999995,True,True,False,False,False,NAVIGATE,3,2,0.2149747610092163,,0.9636544,0.0,0.010018352177363979
219,5056,0.7800000000000002,11,-2203.769999999999,-9.924999999999994,-10.361799999999995,True,True,True,True,False,TREAT,0,0,0.2473190873861313,,0.9635967999999999,0.0,0.008812394474026972
220,5060,4.42,4,-2199.349999999999,-7.982999999999995,-10.272999999999994,True,True,True,True,False,TREAT,0,0,,,,,
221,5088,-10.399999999999997,25,-2209.749999999999,-7.772999999999996,-10.267999999999997,True,True,False,False,False,NAVIGATE,2,1,0.2406158447265625,,0.9633664,0.0,0.00313429875084556
222,5112,-9.699999999999996,25,-2219.449999999999,-7.242999999999998,-10.214999999999998,True,True,True,False,False,TREAT,4,2,0.2838484048843384,,0.9631936,0.0,0.006205443149608906
223,5136,-11.199999999999996,25,-2230.6499999999987,-7.546999999999997,-10.216499999999998,True,True,False,False,False,NAVIGATE,3,1,0.06382424384355545,,0.9630208,0.0,0.010506716224565546
224,5160,-9.399999999999997,25,-2240.049999999999,-8.294999999999995,-10.291599999999999,True,True,False,False,False,NAVIGATE,2,1,,,,,
225,5172,1.7800000000000002,11,-2238.2699999999986,-7.011999999999996,-10.228599999999998,True,True,True,True,False,TREAT,0,0,0.07446140795946121,,0.9627615999999999,0.0,0.012940388497180686
226,5196,-11.199999999999992,25,-2249.4699999999984,-7.151999999999997,-10.270599999999996,True,True,False,False,False,NAVIGATE,4,2,0.16872748732566833,,0.9625887999999999,0.0,0.003626263048497861
227,5224,-8.1,25,-2257.5699999999983,-6.461999999999996,-10.239599999999998,True,True,False,False,False,NAVIGATE,3,2,0.05855785310268402,,0.9623872,0.0,0.004242754171171392
228,5248,-11.449999999999994,25,-2269.019999999998,-6.446999999999997,-10.204099999999997,True,True,False,False,False,NAVIGATE,2,2,,,0.9622144,0.0,0.0036591913194921393
229,5272,-6.7,25,-2275.719999999998,-7.194999999999998,-10.121099999999998,True,True,False,False,False,NAVIGATE,3,1,0.12643979489803314,,0.9620416,0.0,0.014212690169562078
230,5284,2.3000000000000003,10,-2273.419999999998,-7.406999999999998,-9.982099999999997,True,True,True,True,False,TREAT,0,0,0.059850916266441345,,0.9619551999999999,0.0,0.01298398024051276
231,5308,-10.799999999999994,25,-2284.219999999998,-7.446999999999997,-10.002099999999999,True,True,True,False,False,TREAT,4,1,0.023720556870102882,,0.9617823999999999,0.0,0.0036546884741047387
232,5324,8.660000000000002,17,-2275.559999999998,-5.610999999999998,-9.912899999999997,True,True,True,True,True,TREAT,0,0,,,0.9616672,0.0,0.0052511826398372995
233,5348,-10.799999999999997,25,-2286.3599999999983,-5.570999999999997,-9.895899999999996,True,True,False,False,False,NAVIGATE,2,2,0.39079809188842773,,0.9614944000000001,0.0,0.008993009504490241
234,5376,-14.999999999999993,25,-2301.3599999999983,-6.130999999999997,-9.895899999999996,False,False,False,False,False,ANALYZE,2,2,0.0023797289468348026,,0.9612928000000001,0.0,0.014655914944237961
235,5392,-2.3399999999999985,17,-2303.6999999999985,-6.542999999999997,-9.769299999999996,True,True,True,True,False,TREAT,0,0,0.002356776501983404,,0.9611776,0.0,0.007026107677898566
236,5412,-3.379999999999996,19,-2307.0799999999986,-5.7609999999999975,-9.653099999999997,True,True,True,True,False,TREAT,0,0,,,0.9610336,0.0,0.10761657542068037
237,5436,-14.999999999999993,25,-2322.0799999999986,-6.450999999999996,-9.752699999999997,False,False,False,False,False,ANALYZE,1,1,0.7545903325080872,,0.9608608000000001,0.0,0.10758915056562597
238,5452,-4.0,15,-2326.0799999999986,-5.705999999999997,-9.667699999999995,True,True,True,False,False,TREAT,4,2,0.5586402416229248,,0.9607455999999999,0.0,0.008469057296312914
239,5476,-9.399999999999999,25,-2335.4799999999987,-5.975999999999997,-9.664699999999996,True,True,False,False,False,NAVIGATE,2,1,0.2280658632516861,,0.9605727999999999,0.0,0.01564523717560334
240,5500,-10.049999999999999,25,-2345.529999999999,-7.210999999999997,-9.705399999999996,True,True,False,False,False,NAVIGATE,2,1,,,0.9603999999999999,0.0,0.02913519542729977
241,5524,-9.2,25,-2354.7299999999987,-7.0509999999999975,-9.719799999999998,True,True,False,False,False,NAVIGATE,2,1,0.08218714594841003,,0.9602272,0.0,0.008763705361337823
242,5536,1.7800000000000002,11,-2352.9499999999985,-7.738999999999997,-9.597999999999995,True,True,True,True,False,TREAT,0,0,0.13443854451179504,,0.9601407999999999,0.0,0.01358964822701607
243,5560,-14.999999999999993,25,-2367.9499999999985,-8.158999999999997,-9.622999999999998,False,False,False,False,False,ANALYZE,2,2,0.06926126778125763,,0.9599679999999999,0.0,0.01345832555205954
244,5588,-9.299999999999997,25,-2377.2499999999986,-7.588999999999997,-9.607999999999997,True,True,True,False,False,TREAT,4,1,,,0.9597663999999999,0.0,0.010336649931725377
245,5612,-10.799999999999997,25,-2388.049999999999,-8.434999999999997,-9.565999999999995,True,True,False,False,False,NAVIGATE,2,2,0.07118415087461472,,0.9595935999999999,0.0,0.010005745413218293
246,5636,-10.199999999999998,25,-2398.2499999999986,-9.116999999999997,-9.517999999999995,True,True,False,False,False,NAVIGATE,3,1,0.010982575826346874,,0.9594208,0.0,0.00887150700474029
247,5660,-11.599999999999996,25,-2409.8499999999985,-8.776999999999997,-9.523499999999995,True,True,False,False,False,NAVIGATE,3,2,0.06697771698236465,,0.959248,0.0,0.016373365689089876
248,5688,-10.399999999999997,25,-2420.2499999999986,-9.416999999999996,-9.533499999999997,True,True,False,False,False,NAVIGATE,3,2,,,0.9590464,0.0,0.019357111411866725
249,5712,-11.449999999999994,25,-2431.6999999999985,-9.621999999999996,-9.539999999999997,True,True,False,False,False,NAVIGATE,1,1,0.23363590240478516,,0.9588736,0.0,0.01038429783758204
250,5736,-14.999999999999993,25,-2446.6999999999985,-10.116999999999996,-9.659099999999997,False,False,False,False,False,ANALYZE,2,2,0.1506774127483368,,0.9587008,0.0,0.005105253123159956
251,5760,-11.799999999999997,25,-2458.4999999999986,-10.376999999999997,-9.627099999999995,True,True,True,False,True,TREAT,4,1,0.15862685441970825,,0.958528,0.0,0.0024315055729906307
252,5788,-14.999999999999993,25,-2473.4999999999986,-12.054999999999996,-9.652099999999995,False,False,False,False,False,ANALYZE,1,1,,,0.9583264000000001,0.0,0.0021944593152683845
253,5804,-3.3799999999999977,19,-2476.8799999999987,-10.892999999999995,-9.560899999999997,True,True,True,True,False,TREAT,0,0,0.15503916144371033,,0.9582111999999999,0.0,0.010140393087769048
254,5832,-11.049999999999997,25,-2487.929999999999,-11.067999999999996,-9.555399999999995,True,True,False,False,False,NAVIGATE,2,1,0.07675942778587341,,0.9580096,0.0,0.017038178080292055
255,5848,-6.079999999999998,19,-2494.009999999999,-10.595999999999995,-9.466199999999997,True,True,True,False,False,TREAT,4,2,0.058930184692144394,,0.9578944,0.0,0.02285328281823081
256,5876,-11.599999999999993,25,-2505.6099999999988,-10.735999999999995,-9.432199999999996,True,True,False,False,False,NAVIGATE,3,2,,,0.9576928,0.0,0.007201867401459776
257,5900,-14.999999999999993,25,-2520.6099999999988,-11.075999999999997,-9.684399999999997,False,False,False,False,False,ANALYZE,2,2,0.11892832070589066,,0.95752,0.0,0.0023523603345079573
258,5924,-10.049999999999999,25,-2530.659999999999,-11.040999999999995,-9.681399999999996,True,True,False,False,False,NAVIGATE,2,1,0.07335957884788513,,0.9573472,0.0,0.003595771202002016
259,5948,-8.799999999999999,25,-2539.459999999999,-10.775999999999996,-9.660399999999996,True,True,False,False,False,NAVIGATE,3,1,0.11082488298416138,,0.9571744,0.0,0.006483743169424521
260,5968,-1.3399999999999999,17,-2540.7999999999993,-9.409999999999997,-9.548799999999995,True,True,True,True,False,TREAT,0,0,,,0.9570304,0.0,0.0058357940572497215
261,5988,-3.319999999999997,21,-2544.1199999999994,-8.561999999999998,-9.477999999999996,True,True,True,True,False,TREAT,0,0,0.14953649044036865,,0.9568864,0.0,0.0055188239788070935
262,6012,-10.399999999999997,25,-2554.5199999999995,-8.101999999999997,-9.465999999999998,True,True,False,False,False,NAVIGATE,3,2,0.16130021214485168,,0.9567136,0.0,0.0033111288579930507
263,6020,-0.8800000000000003,9,-2555.3999999999996,-7.851999999999997,-9.370799999999997,True,True,True,False,False,TREAT,4,2,0.15887372195720673,,0.9566560000000001,0.0,0.003156985072154635
264,6048,-11.449999999999994,25,-2566.8499999999995,-7.891999999999996,-9.360299999999997,True,True,False,False,False,NAVIGATE,1,1,,,0.9564544,0.0,0.011276682506142588
265,6072,-9.799999999999994,25,-2576.6499999999996,-8.263999999999998,-9.445299999999996,True,True,False,False,False,NAVIGATE,1,1,0.10396760702133179,,0.9562816000000001,0.0,0.012126254511069266
266,6096,-14.999999999999993,25,-2591.6499999999996,-8.603999999999996,-9.445299999999996,False,False,False,False,False,ANALYZE,2,2,0.07993830740451813,,0.9561088000000001,0.0,0.004958175066654793
267,6120,-10.799999999999997,25,-2602.45,-8.183999999999996,-9.455299999999996,True,True,False,False,False,NAVIGATE,1,1,0.3257932960987091,,0.9559360000000001,0.0,0.0031510169951710063
268,6148,-9.45,25,-2611.8999999999996,-8.123999999999997,-9.399799999999995,True,True,False,False,False,NAVIGATE,3,1,,,0.9557344000000001,0.0,0.009075908444798322
269,6172,-14.999999999999993,25,-2626.8999999999996,-8.743999999999996,-9.399799999999995,False,False,False,False,False,ANALYZE,2,2,0.017081983387470245,,0.9555615999999999,0.0,0.0008367819179980688
270,6196,-10.399999999999997,25,-2637.2999999999997,-9.649999999999995,-9.437799999999996,True,True,False,False,False,NAVIGATE,3,2,0.17040687799453735,,0.9553887999999999,0.0,0.002233020932346004
271,6204,3.3800000000000003,6,-2633.9199999999996,-8.979999999999997,-9.253999999999996,True,True,True,True,False,TREAT,0,0,0.19398736953735352,,0.9553312,1.0,0.0031069506327927074
272,6228,-14.999999999999993,25,-2648.9199999999996,-9.439999999999998,-9.317999999999994,False,False,False,False,False,ANALYZE,1,1,,,0.9551584,1.0,0.005229522334742821
273,6244,-1.6599999999999997,18,-2650.5799999999995,-9.517999999999995,-9.218599999999995,True,True,True,True,False,TREAT,0,0,0.0678054541349411,,0.9550432,1.0,0.00454940532327721
274,6272,-11.049999999999997,25,-2661.6299999999997,-9.477999999999996,-9.179099999999995,True,True,False,False,False,NAVIGATE,2,1,0.015316127799451351,,0.9548416,1.0,0.001824889927098204
275,6296,-10.399999999999997,25,-2672.0299999999997,-9.537999999999997,-9.133099999999995,True,True,False,False,False,NAVIGATE,2,1,0.06700540333986282,,0.9546688,1.0,0.002347369923061525
276,6320,-10.199999999999998,25,-2682.2299999999996,-9.057999999999998,-9.085099999999995,True,True,False,False,False,NAVIGATE,3,1,,,0.954496,1.0,0.028726623693371367
277,6340,7.130000000000004,21,-2675.0999999999995,-7.264999999999996,-8.909799999999995,True,True,True,True,True,TREAT,0,0,0.11102398484945297,,0.9543519999999999,1.0,0.028547768239134803
278,6368,-14.999999999999993,25,-2690.0999999999995,-7.819999999999996,-8.953799999999996,False,False,False,False,False,ANALYZE,2,2,0.011666465550661087,,0.9541504,1.0,0.004823113705841782
279,6392,-10.249999999999998,25,-2700.3499999999995,-7.344999999999996,-8.958299999999996,True,True,False,False,False,NAVIGATE,2,2,0.022641964256763458,,0.9539776,1.0,0.01494404757868555
280,6416,-9.85,25,-2710.1999999999994,-7.289999999999997,-8.931799999999996,True,True,False,False,False,NAVIGATE,2,1,,,0.9538048,1.0,0.00646671494780474
281,6440,-10.399999999999997,25,-2720.5999999999995,-8.667999999999996,-8.885799999999996,True,True,False,False,False,NAVIGATE,3,2,0.10462306439876556,,0.953632,1.0,0.010207174174939746
282,6452,11.260000000000002,12,-2709.3399999999992,-6.041999999999996,-8.648199999999997,True,True,True,True,True,TREAT,0,0,0.05539500340819359,,0.9535455999999999,1.0,0.008705301871332002
283,6480,-9.599999999999998,25,-2718.939999999999,-6.835999999999997,-8.594199999999997,True,True,False,False,False,NAVIGATE,5,2,0.051021549850702286,,0.9533440000000001,1.0,0.0013011638661842941
284,6504,-9.599999999999998,25,-2728.539999999999,-6.690999999999997,-8.565199999999997,True,True,False,False,False,NAVIGATE,2,2,,,0.9531711999999999,1.0,0.0022000591028089344
285,6528,-10.599999999999998,25,-2739.139999999999,-6.710999999999997,-8.521199999999999,True,True,False,False,False,NAVIGATE,2,1,0.022479653358459473,,0.9529983999999999,1.0,0.0016920906578235745
286,6540,1.3000000000000003,10,-2737.839999999999,-5.560999999999997,-8.437399999999998,True,True,True,True,False,TREAT,0,0,0.07619252055883408,,0.9529120000000001,1.0,0.002686136225584072
287,6564,-11.449999999999994,25,-2749.2899999999986,-7.418999999999997,-8.643299999999996,True,True,False,False,False,NAVIGATE,2,2,0.014967420138418674,,0.9527391999999999,1.0,0.0029572556752450246
288,6588,-9.849999999999998,25,-2759.1399999999985,-6.903999999999998,-8.5918,True,True,False,False,False,NAVIGATE,2,1,,,0.9525663999999999,1.0,0.008170967428052475
289,6600,1.2600000000000002,12,-2757.8799999999983,-5.752999999999998,-8.592199999999998,True,True,True,True,False,TREAT,0,0,0.08035097271203995,,0.95248,1.0,0.008727623408977253
