episode_num,timestep,episode_reward,episode_length,cumulative_reward,moving_avg_10,moving_avg_100,conditions_read,navigation_started,zones_reached,correct_zones,treatments_applied,episode_phases,final_distances,best_distances,policy_loss,value_loss,entropy,learning_rate,explained_variance,total_loss,loss_variance_window,reward_variance_window
4184,108544,-12.399999999999995,30,-40045.52999999957,-6.4419999999999975,-8.164099999999998,True,True,False,False,False,NAVIGATE,1,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4185,108544,-2.149999999999999,20,-40047.67999999957,-6.0559999999999965,-8.135799999999996,True,True,True,True,False,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4186,108544,-1.5000000000000002,15,-40049.17999999957,-4.785999999999998,-8.101299999999997,True,True,True,False,False,TREAT,4,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4187,108544,-2.3399999999999967,17,-40051.51999999957,-6.557999999999998,-8.022299999999996,True,True,True,True,False,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4188,108544,-6.92,21,-40058.439999999566,-6.313999999999998,-8.025499999999996,True,True,True,False,True,TREAT,4,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4189,108544,-3.3899999999999992,22,-40061.829999999565,-5.232999999999999,-7.952899999999996,True,True,True,True,False,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4190,108544,7.220000000000002,24,-40054.609999999564,-4.166999999999999,-7.778199999999996,True,True,True,True,True,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4191,108544,-10.799999999999997,30,-40065.40999999957,-5.112999999999998,-7.751199999999996,True,True,False,False,False,NAVIGATE,3,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4192,108544,-8.799999999999997,30,-40074.20999999957,-4.932999999999998,-7.709199999999995,True,True,True,True,False,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4193,108544,-15.09999999999999,30,-40089.30999999957,-5.617999999999998,-7.751699999999996,True,False,False,False,False,NAVIGATE,2,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4194,108544,-12.249999999999993,30,-40101.55999999957,-5.602999999999996,-7.823099999999996,True,True,False,False,False,NAVIGATE,3,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4195,108544,-14.049999999999992,30,-40115.60999999957,-6.792999999999997,-7.8215999999999966,True,True,False,False,False,NAVIGATE,2,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4196,110592,-5.83,24,-40121.43999999957,-7.225999999999996,-7.728899999999998,True,True,True,False,False,TREAT,4,2,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4197,110592,-8.639999999999995,22,-40130.07999999957,-7.855999999999997,-7.673299999999997,True,True,True,False,True,TREAT,4,2,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4198,110592,-4.759999999999998,28,-40134.839999999575,-7.639999999999995,-7.620899999999997,True,True,True,True,False,TREAT,0,0,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4199,110592,-8.5,30,-40143.339999999575,-8.150999999999996,-7.635699999999997,True,True,False,False,False,NAVIGATE,5,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4200,110592,-14.19999999999999,30,-40157.53999999957,-10.292999999999996,-7.761099999999998,True,True,False,False,False,NAVIGATE,2,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4201,110592,-11.349999999999994,30,-40168.88999999957,-10.347999999999995,-7.858199999999998,True,True,False,False,False,NAVIGATE,2,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4202,110592,-9.250000000000002,30,-40178.13999999957,-10.392999999999995,-7.834199999999997,True,True,False,False,False,NAVIGATE,2,2,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4203,110592,-9.779999999999998,29,-40187.91999999957,-9.860999999999995,-7.780999999999998,True,True,True,False,False,TREAT,4,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4204,110592,-2.02,21,-40189.939999999566,-8.837999999999997,-7.670199999999997,True,True,True,True,False,TREAT,0,0,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4205,110592,-5.880000000000001,19,-40195.81999999956,-8.020999999999997,-7.6927999999999965,True,True,True,False,True,TREAT,4,2,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4206,110592,4.42,4,-40191.399999999565,-6.995999999999997,-7.522099999999997,True,True,True,True,False,TREAT,0,0,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4207,110592,-2.8700000000000006,16,-40194.26999999957,-6.418999999999999,-7.374799999999998,True,True,True,False,False,TREAT,4,2,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4208,110592,-9.999999999999996,30,-40204.26999999957,-6.942999999999998,-7.435799999999998,True,True,False,False,False,NAVIGATE,1,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4209,110592,-3.440000000000001,17,-40207.70999999957,-6.436999999999998,-7.409999999999999,True,True,True,False,False,TREAT,4,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4210,110592,-10.799999999999997,30,-40218.50999999957,-6.096999999999999,-7.405999999999998,True,True,False,False,False,NAVIGATE,3,2,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4211,110592,-5.68,19,-40224.18999999957,-5.529999999999999,-7.357299999999997,True,True,True,False,False,TREAT,4,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4212,110592,-11.649999999999997,30,-40235.839999999575,-5.769999999999999,-7.496799999999997,True,True,False,False,False,NAVIGATE,1,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4213,110592,-10.299999999999999,30,-40246.13999999958,-5.821999999999999,-7.576399999999996,True,True,False,False,False,NAVIGATE,3,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4214,110592,-11.099999999999996,30,-40257.239999999576,-6.729999999999999,-7.705599999999996,True,True,False,False,False,NAVIGATE,2,2,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4215,110592,4.42,4,-40252.81999999958,-5.699999999999998,-7.567399999999997,True,True,True,True,False,TREAT,0,0,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4216,110592,-15.09999999999999,30,-40267.919999999576,-7.651999999999998,-7.616399999999998,True,False,False,False,False,NAVIGATE,2,2,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4217,110592,-8.41,28,-40276.32999999958,-8.205999999999998,-7.569499999999998,True,True,True,False,True,TREAT,4,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4218,110592,-4.0,15,-40280.32999999958,-7.605999999999997,-7.722099999999997,True,True,True,False,False,TREAT,4,2,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4219,110592,-13.79999999999999,30,-40294.12999999958,-8.641999999999996,-7.7876999999999965,True,True,False,False,False,NAVIGATE,4,2,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4220,110592,-13.649999999999991,30,-40307.779999999584,-8.926999999999996,-7.795699999999997,True,True,False,False,False,NAVIGATE,3,2,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4221,110592,-11.899999999999999,30,-40319.679999999586,-9.548999999999996,-7.927699999999996,True,True,False,False,False,NAVIGATE,3,2,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4222,110592,-5.989999999999993,27,-40325.66999999958,-8.982999999999997,-8.079599999999997,True,True,True,True,False,TREAT,0,0,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4223,110592,-12.999999999999993,30,-40338.66999999958,-9.252999999999995,-8.096099999999996,True,True,False,False,False,NAVIGATE,2,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4224,110592,-13.649999999999993,30,-40352.319999999585,-9.507999999999994,-8.119599999999997,True,True,False,False,False,NAVIGATE,2,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4225,110592,-9.359999999999994,28,-40361.679999999586,-10.885999999999996,-8.071199999999997,True,True,True,False,False,TREAT,4,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4226,110592,-12.499999999999993,30,-40374.179999999586,-10.625999999999996,-8.118499999999997,True,True,False,False,False,NAVIGATE,1,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4227,110592,-10.879999999999992,29,-40385.05999999958,-10.872999999999994,-8.121299999999998,True,True,True,False,False,TREAT,4,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4228,110592,-13.649999999999991,30,-40398.709999999584,-11.837999999999992,-8.081799999999998,True,True,False,False,False,NAVIGATE,2,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4229,110592,-9.899999999999997,30,-40408.609999999586,-11.447999999999993,-8.098299999999997,True,True,False,False,False,NAVIGATE,2,2,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4230,110592,-11.449999999999996,30,-40420.05999999958,-11.227999999999994,-8.122299999999997,True,True,False,False,False,NAVIGATE,5,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4231,110592,-6.959999999999999,28,-40427.01999999958,-10.733999999999993,-8.049899999999997,True,True,True,False,False,TREAT,4,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4232,110592,-8.799999999999999,30,-40435.819999999585,-11.014999999999995,-8.140099999999997,True,True,False,False,False,NAVIGATE,1,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4233,110592,0.7800000000000002,11,-40435.039999999586,-9.636999999999997,-8.033799999999996,True,True,True,True,False,TREAT,0,0,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4234,110592,-1.0000000000000002,10,-40436.039999999586,-8.371999999999996,-7.994599999999997,True,True,True,False,False,TREAT,4,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4235,110592,-10.399999999999999,30,-40446.43999999959,-8.475999999999996,-8.059599999999996,True,True,False,False,False,NAVIGATE,3,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4236,110592,-11.649999999999995,30,-40458.08999999959,-8.390999999999996,-8.046099999999997,True,True,False,False,False,NAVIGATE,2,2,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4237,110592,-13.799999999999994,30,-40471.88999999959,-8.682999999999996,-8.098299999999995,True,True,True,False,False,TREAT,4,2,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4238,110592,-13.099999999999993,30,-40484.98999999959,-8.627999999999997,-8.112799999999996,True,True,False,False,False,NAVIGATE,2,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4239,110592,-17.59999999999999,30,-40502.58999999959,-9.397999999999998,-8.152799999999996,False,False,False,False,False,ANALYZE,1,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4240,110592,-8.279999999999998,24,-40510.86999999959,-9.080999999999998,-8.178999999999997,True,True,True,False,False,TREAT,4,1,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4241,110592,-0.8800000000000003,9,-40511.749999999585,-8.472999999999995,-8.045799999999998,True,True,True,False,False,TREAT,4,2,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4242,110592,9.180000000000001,16,-40502.569999999585,-6.674999999999995,-7.841499999999997,True,True,True,True,True,TREAT,0,0,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
4243,110592,-4.690000000000001,22,-40507.25999999959,-7.221999999999996,-7.832099999999998,True,True,True,False,False,TREAT,4,2,-0.03744453564286232,40.29255294799805,3.0621185302734375,0.0001,-0.000908970832824707,40.255108412355185,18.983741366213643,42.73390099999997
