episode_num,episode_reward,cumulative_reward,moving_avg_10,moving_avg_100,episode_length,policy_loss,value_loss,entropy,learning_rate,explained_variance,total_loss,loss_variance_window,reward_variance_window
1851,-10.200000000000001,-19839.160000000007,-13.075999999999997,-10.087099999999994,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1852,15.420000000000002,-19823.74000000001,-10.343999999999996,-9.756899999999996,4,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1853,-12.999999999999991,-19836.74000000001,-9.883999999999995,-9.710899999999995,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1854,-12.849999999999996,-19849.590000000007,-9.898999999999994,-9.820199999999996,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1855,-12.299999999999997,-19861.890000000007,-10.872999999999994,-9.767199999999995,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1856,-9.849999999999998,-19871.740000000005,-10.097999999999995,-9.741199999999996,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1857,-12.999999999999993,-19884.740000000005,-9.637999999999996,-9.695199999999994,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1858,-11.049999999999997,-19895.790000000005,-9.322999999999997,-9.818299999999995,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1859,-12.599999999999996,-19908.390000000003,-8.822999999999997,-9.936099999999994,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1860,-15.09999999999999,-19923.49,-9.452999999999998,-10.174899999999996,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1861,-11.199999999999998,-19934.690000000002,-9.552999999999995,-10.222799999999996,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1862,-17.59999999999999,-19952.29,-12.854999999999995,-10.358999999999995,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1863,2.8600000000000008,-19949.43,-11.268999999999995,-10.200399999999997,7,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1864,-14.19999999999999,-19963.63,-11.403999999999995,-10.246399999999994,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1865,-12.999999999999993,-19976.63,-11.473999999999995,-10.244399999999995,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1866,0.26000000000000023,-19976.370000000003,-10.462999999999996,-10.131299999999996,12,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1867,-14.199999999999994,-19990.570000000003,-10.582999999999995,-10.139299999999997,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1868,-12.249999999999998,-20002.820000000003,-10.702999999999994,-10.137299999999994,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1869,-10.399999999999999,-20013.220000000005,-10.482999999999995,-10.285499999999997,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1870,-6.539999999999994,-20019.760000000006,-9.626999999999995,-10.233399999999994,27,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1871,-12.049999999999995,-20031.810000000005,-9.711999999999994,-10.233899999999995,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1872,-11.849999999999996,-20043.660000000003,-9.136999999999997,-10.297199999999993,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1873,-11.699999999999992,-20055.360000000004,-10.592999999999995,-10.333699999999995,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1874,-11.549999999999997,-20066.910000000003,-10.327999999999996,-10.385799999999994,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1875,-11.199999999999996,-20078.110000000004,-10.147999999999996,-10.583999999999996,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1876,-7.049999999999999,-20085.160000000003,-10.878999999999994,-10.478499999999997,25,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1877,-17.59999999999999,-20102.760000000002,-11.218999999999996,-10.604499999999994,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1878,-17.59999999999999,-20120.36,-11.753999999999996,-10.604499999999994,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1879,-11.849999999999996,-20132.21,-11.898999999999996,-10.580999999999992,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1880,-17.59999999999999,-20149.809999999998,-13.004999999999992,-10.646999999999993,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1881,-8.679999999999996,-20158.489999999998,-12.667999999999996,-10.725999999999994,24,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1882,-17.59999999999999,-20176.089999999997,-13.242999999999995,-10.930199999999992,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1883,-14.19999999999999,-20190.289999999997,-13.492999999999995,-11.205599999999995,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1884,-17.59999999999999,-20207.889999999996,-14.097999999999994,-11.251099999999994,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1885,-11.999999999999998,-20219.889999999996,-14.177999999999994,-11.220099999999993,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1886,-8.639999999999999,-20228.529999999995,-14.336999999999993,-11.194499999999996,22,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1887,-8.579999999999991,-20237.109999999997,-13.434999999999993,-11.104299999999997,29,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1888,-13.399999999999995,-20250.51,-13.014999999999995,-11.087299999999997,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1889,-13.399999999999991,-20263.91,-13.169999999999993,-11.096799999999996,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1890,-10.399999999999999,-20274.31,-12.449999999999994,-11.094299999999999,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1891,-4.429999999999994,-20278.74,-12.024999999999995,-11.0086,24,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1892,-14.199999999999994,-20292.940000000002,-11.684999999999993,-11.173999999999996,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1893,-11.049999999999997,-20303.99,-11.369999999999994,-11.133499999999996,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1894,-12.399999999999995,-20316.390000000003,-10.849999999999994,-11.249699999999995,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1895,-10.649999999999999,-20327.040000000005,-10.714999999999995,-11.218199999999998,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1896,-14.049999999999992,-20341.090000000004,-11.255999999999997,-11.228699999999995,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1897,-17.59999999999999,-20358.690000000002,-12.157999999999996,-11.268199999999995,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1898,-4.16,-20362.850000000002,-11.233999999999995,-11.175799999999995,18,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1899,-9.039999999999997,-20371.890000000003,-10.797999999999995,-11.090199999999996,27,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1900,-12.999999999999996,-20384.890000000003,-11.057999999999996,-11.104199999999993,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1901,-14.049999999999992,-20398.940000000002,-12.019999999999996,-11.136199999999995,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1902,-12.449999999999996,-20411.390000000003,-11.844999999999995,-11.130199999999995,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1903,-14.19999999999999,-20425.590000000004,-12.159999999999993,-11.165699999999994,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1904,-12.199999999999998,-20437.790000000005,-12.139999999999995,-11.111699999999995,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1905,-17.59999999999999,-20455.390000000003,-12.834999999999994,-11.151199999999996,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1906,-12.999999999999991,-20468.390000000003,-12.729999999999993,-11.145199999999996,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1907,-11.899999999999995,-20480.290000000005,-12.159999999999993,-11.255799999999997,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1908,-14.049999999999992,-20494.340000000004,-13.148999999999992,-11.220299999999995,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1909,-2.9600000000000004,-20497.300000000003,-12.540999999999993,-11.190999999999997,13,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1910,-17.59999999999999,-20514.9,-13.000999999999994,-11.190999999999997,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1911,-7.050000000000001,-20521.95,-12.300999999999995,-11.262099999999993,25,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1912,-14.19999999999999,-20536.15,-12.475999999999994,-11.262099999999993,30,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1913,12.3,-20523.850000000002,-9.825999999999995,-11.155299999999995,10,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1914,-7.089999999999998,-20530.940000000002,-9.314999999999996,-11.050199999999995,22,-0.02067837305366993,53.39570236206055,3.084639310836792,0.0001,-0.003484010696411133,53.37502398900688,12.423811607794134,82.58512899999995
1915,-10.45,-20541.390000000003,-8.599999999999996,-10.978699999999996,30,-0.01696895807981491,55.35616683959961,3.0839338302612305,0.0001,-0.00434267520904541,55.339197881519794,11.123534837846163,72.15024499999994
1916,-8.159999999999997,-20549.550000000003,-8.115999999999996,-10.938299999999995,23,-0.01696895807981491,55.35616683959961,3.0839338302612305,0.0001,-0.00434267520904541,55.339197881519794,11.123534837846163,72.15024499999994
1917,-12.399999999999993,-20561.950000000004,-8.165999999999995,-10.931299999999997,30,-0.01696895807981491,55.35616683959961,3.0839338302612305,0.0001,-0.00434267520904541,55.339197881519794,11.123534837846163,72.15024499999994
1918,-12.849999999999994,-20574.800000000003,-8.045999999999996,-10.883799999999997,30,-0.01696895807981491,55.35616683959961,3.0839338302612305,0.0001,-0.00434267520904541,55.339197881519794,11.123534837846163,72.15024499999994
1919,-9.85,-20584.65,-8.734999999999996,-10.860299999999995,30,-0.01696895807981491,55.35616683959961,3.0839338302612305,0.0001,-0.00434267520904541,55.339197881519794,11.123534837846163,72.15024499999994
